route_id,fare_per_km,avg_fare_per_km,fare_amount,trip_distance
236_209,5.5899419729206965,4.524383438483583,28.9,5.17
236_209,5.608695652173913,4.524383438483583,38.7,6.9
236_209,6.257062146892655,4.524383438483583,44.3,7.08
236_211,9.150943396226415,5.92403351518537,48.5,5.3
236_211,10.368663594470046,5.92403351518537,45.0,4.34
236_211,8.818181818181818,5.92403351518537,48.5,5.5
236_211,8.419864559819413,5.92403351518537,37.3,4.43
236_211,10.070422535211268,5.92403351518537,42.9,4.26
236_223,11.833333333333334,5.812539170720202,14.2,1.2
236_223,12.704174228675136,5.812539170720202,70.0,5.51
236_230,15.708154506437769,7.499266690231294,36.6,2.33
236_230,11.95945945945946,7.499266690231294,17.7,1.48
236_230,11.347826086956523,7.499266690231294,26.1,2.3
236_230,13.886010362694302,7.499266690231294,26.8,1.93
236_230,12.263157894736842,7.499266690231294,23.3,1.9
236_230,11.158301158301159,7.499266690231294,28.9,2.59
236_230,11.777777777777777,7.499266690231294,21.2,1.8
236_230,10.875000000000002,7.499266690231294,26.1,2.4
236_230,11.099476439790577,7.499266690231294,21.2,1.91
236_230,12.555555555555555,7.499266690231294,22.6,1.8
236_230,11.07843137254902,7.499266690231294,22.6,2.04
236_230,12.620087336244541,7.499266690231294,28.9,2.29
236_230,10.88785046728972,7.499266690231294,23.3,2.14
236_230,11.041666666666666,7.499266690231294,21.2,1.92
236_230,11.477832512315272,7.499266690231294,23.3,2.03
236_230,11.0,7.499266690231294,19.8,1.8
236_230,10.962962962962962,7.499266690231294,29.6,2.7
236_230,11.0,7.499266690231294,19.8,1.8
236_230,11.00502512562814,7.499266690231294,21.9,1.99
236_230,11.086142322097379,7.499266690231294,29.6,2.67
236_230,18.8659793814433,7.499266690231294,36.6,1.94
236_230,11.726755218216319,7.499266690231294,61.8,5.27
236_230,13.0,7.499266690231294,24.7,1.9
236_230,12.488038277511963,7.499266690231294,26.1,2.09
236_230,11.551724137931036,7.499266690231294,26.8,2.32
236_230,12.303370786516853,7.499266690231294,21.9,1.78
236_230,12.095238095238095,7.499266690231294,25.4,2.1
236_230,11.693811074918568,7.499266690231294,35.9,3.07
236_230,13.0,7.499266690231294,24.7,1.9
236_230,13.24,7.499266690231294,33.1,2.5
236_230,11.04265402843602,7.499266690231294,23.3,2.11
236_230,11.288888888888888,7.499266690231294,25.4,2.25
236_230,12.959999999999999,7.499266690231294,32.4,2.5
236_230,13.249999999999998,7.499266690231294,21.2,1.6
236_230,10.819672131147541,7.499266690231294,19.8,1.83
236_230,11.081967213114753,7.499266690231294,33.8,3.05
236_230,11.260504201680673,7.499266690231294,26.8,2.38
236_230,10.938967136150236,7.499266690231294,23.3,2.13
236_230,12.071428571428571,7.499266690231294,33.8,2.8
236_230,14.45,7.499266690231294,28.9,2.0
236_230,17.822222222222223,7.499266690231294,40.1,2.25
236_230,14.148471615720522,7.499266690231294,32.4,2.29
236_230,11.572327044025156,7.499266690231294,18.4,1.59
236_230,11.538461538461538,7.499266690231294,24.0,2.08
236_230,11.521739130434781,7.499266690231294,21.2,1.84
236_230,12.972972972972972,7.499266690231294,24.0,1.85
236_230,14.670050761421319,7.499266690231294,28.9,1.97
236_233,15.0,6.678874275479471,19.8,1.32
236_233,10.761421319796954,6.678874275479471,21.2,1.97
236_233,9.954545454545453,6.678874275479471,21.9,2.2
236_233,9.833333333333332,6.678874275479471,17.7,1.8
236_233,11.822660098522169,6.678874275479471,24.0,2.03
236_233,9.917355371900827,6.678874275479471,24.0,2.42
236_233,10.737327188940093,6.678874275479471,23.3,2.17
236_233,10.38961038961039,6.678874275479471,24.0,2.31
236_233,10.88785046728972,6.678874275479471,23.3,2.14
236_233,10.703703703703702,6.678874275479471,28.9,2.7
236_233,11.308016877637131,6.678874275479471,26.8,2.37
236_233,10.823529411764705,6.678874275479471,18.4,1.7
236_233,10.909090909090908,6.678874275479471,24.0,2.2
236_233,10.528846153846153,6.678874275479471,21.9,2.08
236_233,13.294117647058824,6.678874275479471,22.6,1.7
236_233,12.35,6.678874275479471,24.7,2.0
236_233,10.609756097560977,6.678874275479471,26.1,2.46
236_233,11.11111111111111,6.678874275479471,24.0,2.16
236_233,10.179640718562874,6.678874275479471,17.0,1.67
236_233,10.448275862068966,6.678874275479471,30.3,2.9
236_233,10.813397129186605,6.678874275479471,22.6,2.09
236_233,10.40983606557377,6.678874275479471,25.4,2.44
236_233,10.211081794195252,6.678874275479471,38.7,3.79
236_256,6.308470290771176,4.996816011912262,49.9,7.91
236_256,6.253968253968254,4.996816011912262,39.4,6.3
236_261,1025.0,20.6139748950005,20.5,0.02
236_262,13.166666666666668,9.457167971894451,7.9,0.6
236_262,13.166666666666668,9.457167971894451,7.9,0.6
236_262,14.146341463414634,9.457167971894451,5.8,0.41
236_262,14.25,9.457167971894451,11.4,0.8
236_262,20.000000000000004,9.457167971894451,11.4,0.57
236_262,13.166666666666668,9.457167971894451,7.9,0.6
236_262,13.285714285714288,9.457167971894451,9.3,0.7
236_262,13.076923076923075,9.457167971894451,5.1,0.39
236_262,13.098591549295776,9.457167971894451,9.3,0.71
236_262,13.676470588235293,9.457167971894451,9.3,0.68
236_262,14.285714285714286,9.457167971894451,10.0,0.7
236_262,13.734939759036145,9.457167971894451,11.4,0.83
236_262,13.09090909090909,9.457167971894451,7.2,0.55
236_262,14.4,9.457167971894451,7.2,0.5
236_262,15.26315789473684,9.457167971894451,5.8,0.38
236_262,14.285714285714286,9.457167971894451,10.0,0.7
236_262,13.235294117647058,9.457167971894451,13.5,1.02
236_262,14.4,9.457167971894451,7.2,0.5
236_262,37.99999999999999,9.457167971894451,15.2,0.4
236_262,13.098591549295776,9.457167971894451,9.3,0.71
236_262,13.166666666666668,9.457167971894451,7.9,0.6
236_262,13.541666666666668,9.457167971894451,6.5,0.48
236_262,14.117647058823529,9.457167971894451,7.2,0.51
236_262,13.098591549295776,9.457167971894451,9.3,0.71
236_262,14.146341463414634,9.457167971894451,5.8,0.41
236_262,16.575342465753426,9.457167971894451,12.1,0.73
236_262,14.333333333333334,9.457167971894451,8.6,0.6
236_262,16.666666666666668,9.457167971894451,10.0,0.6
236_262,13.152173913043477,9.457167971894451,12.1,0.92
236_262,14.499999999999998,9.457167971894451,5.8,0.4
236_262,16.25,9.457167971894451,6.5,0.4
236_262,16.25,9.457167971894451,6.5,0.4
236_262,13.09090909090909,9.457167971894451,7.2,0.55
236_262,14.25,9.457167971894451,11.4,0.8
236_262,13.676470588235293,9.457167971894451,9.3,0.68
236_262,15.285714285714286,9.457167971894451,10.7,0.7
236_262,13.676470588235293,9.457167971894451,9.3,0.68
236_262,17.01492537313433,9.457167971894451,11.4,0.67
236_262,13.285714285714288,9.457167971894451,9.3,0.7
236_262,13.75,9.457167971894451,12.1,0.88
236_262,13.157894736842104,9.457167971894451,10.0,0.76
236_262,19.130434782608695,9.457167971894451,4.4,0.23
236_262,13.389830508474578,9.457167971894451,7.9,0.59
236_262,13.4375,9.457167971894451,8.6,0.64
236_262,13.80952380952381,9.457167971894451,5.8,0.42
236_262,13.166666666666668,9.457167971894451,7.9,0.6
236_262,14.4,9.457167971894451,7.2,0.5
236_262,14.210526315789474,9.457167971894451,13.5,0.95
236_262,15.384615384615383,9.457167971894451,10.0,0.65
236_262,14.4,9.457167971894451,7.2,0.5
236_262,13.26530612244898,9.457167971894451,6.5,0.49
236_262,14.4,9.457167971894451,7.2,0.5
236_262,14.571428571428571,9.457167971894451,5.1,0.35
236_262,18.88888888888889,9.457167971894451,17.0,0.9
236_262,19.333333333333332,9.457167971894451,5.8,0.3
236_262,14.666666666666668,9.457167971894451,4.4,0.3
236_262,16.666666666666668,9.457167971894451,10.0,0.6
236_262,13.374999999999998,9.457167971894451,10.7,0.8
236_262,13.513513513513514,9.457167971894451,10.0,0.74
236_262,13.584905660377359,9.457167971894451,7.2,0.53
236_262,14.499999999999998,9.457167971894451,5.8,0.4
236_262,13.374999999999998,9.457167971894451,10.7,0.8
236_262,13.4375,9.457167971894451,8.6,0.64
236_262,13.098591549295776,9.457167971894451,9.3,0.71
236_262,13.80952380952381,9.457167971894451,5.8,0.42
236_262,14.146341463414634,9.457167971894451,5.8,0.41
236_262,13.488372093023255,9.457167971894451,5.8,0.43
236_262,13.620689655172415,9.457167971894451,7.9,0.58
236_262,14.499999999999998,9.457167971894451,5.8,0.4
236_262,14.130434782608695,9.457167971894451,6.5,0.46
236_262,14.666666666666668,9.457167971894451,4.4,0.3
236_262,13.333333333333334,9.457167971894451,12.8,0.96
236_262,13.285714285714288,9.457167971894451,9.3,0.7
236_262,20.666666666666668,9.457167971894451,9.3,0.45
236_262,13.181818181818182,9.457167971894451,5.8,0.44
236_262,13.75,9.457167971894451,12.1,0.88
236_262,13.09090909090909,9.457167971894451,7.2,0.55
236_262,13.411764705882353,9.457167971894451,11.4,0.85
236_262,14.655172413793105,9.457167971894451,17.0,1.16
236_262,14.4,9.457167971894451,7.2,0.5
236_262,13.541666666666668,9.457167971894451,6.5,0.48
236_262,16.666666666666668,9.457167971894451,10.0,0.6
236_262,13.698630136986301,9.457167971894451,10.0,0.73
236_262,16.25,9.457167971894451,6.5,0.4
236_262,14.90566037735849,9.457167971894451,7.9,0.53
236_262,15.8,9.457167971894451,7.9,0.5
236_262,15.238095238095239,9.457167971894451,12.8,0.84
236_262,15.285714285714286,9.457167971894451,10.7,0.7
236_262,14.499999999999998,9.457167971894451,5.8,0.4
236_262,15.652173913043478,9.457167971894451,7.2,0.46
236_262,17.826086956521742,9.457167971894451,20.5,1.15
236_262,14.4,9.457167971894451,7.2,0.5
236_262,13.285714285714288,9.457167971894451,9.3,0.7
236_262,14.576271186440678,9.457167971894451,8.6,0.59
236_262,14.499999999999998,9.457167971894451,5.8,0.4
236_262,13.285714285714288,9.457167971894451,9.3,0.7
236_262,13.544303797468354,9.457167971894451,10.7,0.79
236_262,14.298245614035089,9.457167971894451,16.3,1.14
236_262,18.51851851851852,9.457167971894451,10.0,0.54
236_262,14.078947368421051,9.457167971894451,10.7,0.76
236_262,13.80952380952381,9.457167971894451,5.8,0.42
236_265,14.8975791433892,5.548586469992157,80.0,5.37
236_33,5.253012048192771,4.432416271379443,43.6,8.3
236_33,5.195652173913044,4.432416271379443,47.8,9.2
236_33,5.154929577464789,4.432416271379443,36.6,7.1
236_68,191.0,6.611567447354353,19.1,0.1
236_69,7.0615034168564925,5.439137196188442,31.0,4.39
236_74,8.507462686567164,6.2335748232777,11.4,1.34
236_74,8.763440860215054,6.2335748232777,16.3,1.86
236_74,8.940397350993377,6.2335748232777,13.5,1.51
236_74,8.533333333333333,6.2335748232777,12.8,1.5
236_74,12.35,6.2335748232777,24.7,2.0
236_74,10.20618556701031,6.2335748232777,19.8,1.94
236_74,8.904109589041097,6.2335748232777,6.5,0.73
236_74,17.551020408163264,6.2335748232777,8.6,0.49
236_74,9.149797570850202,6.2335748232777,22.6,2.47
236_74,8.542713567839195,6.2335748232777,17.0,1.99
236_74,8.88888888888889,6.2335748232777,12.8,1.44
236_74,8.813559322033898,6.2335748232777,15.6,1.77
236_74,10.1875,6.2335748232777,16.3,1.6
236_74,8.533333333333333,6.2335748232777,12.8,1.5
236_74,9.53216374269006,6.2335748232777,16.3,1.71
236_74,8.629441624365482,6.2335748232777,17.0,1.97
236_74,9.0,6.2335748232777,13.5,1.5
236_74,9.52755905511811,6.2335748232777,12.1,1.27
236_74,9.12280701754386,6.2335748232777,15.6,1.71
236_74,9.0,6.2335748232777,13.5,1.5
236_74,9.444444444444443,6.2335748232777,5.1,0.54
236_74,9.808612440191387,6.2335748232777,20.5,2.09
236_74,8.47682119205298,6.2335748232777,12.8,1.51
236_74,9.687500000000002,6.2335748232777,9.3,0.96
236_74,8.44559585492228,6.2335748232777,16.3,1.93
236_74,8.766233766233766,6.2335748232777,13.5,1.54
236_74,9.466666666666667,6.2335748232777,14.2,1.5
236_74,8.670212765957448,6.2335748232777,16.3,1.88
236_74,10.0,6.2335748232777,12.8,1.28
236_74,8.418079096045197,6.2335748232777,14.9,1.77
236_74,8.881578947368421,6.2335748232777,13.5,1.52
236_74,9.03061224489796,6.2335748232777,17.7,1.96
236_74,13.181818181818182,6.2335748232777,5.8,0.44
236_74,8.4375,6.2335748232777,13.5,1.6
236_74,10.196078431372548,6.2335748232777,15.6,1.53
236_74,8.6,6.2335748232777,8.6,1.0
236_74,11.263736263736263,6.2335748232777,20.5,1.82
236_74,9.770114942528735,6.2335748232777,17.0,1.74
236_74,8.947368421052632,6.2335748232777,5.1,0.57
236_74,11.18421052631579,6.2335748232777,17.0,1.52
236_74,11.18421052631579,6.2335748232777,17.0,1.52
236_74,10.341463414634147,6.2335748232777,21.2,2.05
236_74,8.766233766233766,6.2335748232777,13.5,1.54
236_82,7.008547008547009,5.27853853399064,49.2,7.02
236_83,11.428571428571429,6.0424049577673955,7.2,0.63
237_1,6.261343012704174,5.151299699520242,103.5,16.53
237_1,5.945,5.151299699520242,118.9,20.0
237_1,6.119162640901772,5.151299699520242,114.0,18.63
237_1,6.752954417557682,5.151299699520242,120.0,17.77
237_112,7.8604651162790695,5.571657016408544,33.8,4.3
237_112,7.9802955665024635,5.571657016408544,32.4,4.06
237_112,7.790368271954675,5.571657016408544,27.5,3.53
237_114,11.26099706744868,6.448242332520372,38.4,3.41
237_114,9.866666666666667,6.448242332520372,29.6,3.0
237_114,9.829931972789115,6.448242332520372,28.9,2.94
237_114,8.734491315136477,6.448242332520372,35.2,4.03
237_114,8.705882352941178,6.448242332520372,29.6,3.4
237_114,8.870967741935484,6.448242332520372,27.5,3.1
237_114,9.743589743589745,6.448242332520372,38.0,3.9
237_114,9.426229508196721,6.448242332520372,34.5,3.66
237_114,12.361809045226131,6.448242332520372,49.2,3.98
237_114,9.64968152866242,6.448242332520372,30.3,3.14
237_114,9.031249999999998,6.448242332520372,28.9,3.2
237_114,8.911764705882353,6.448242332520372,30.3,3.4
237_114,9.09560723514212,6.448242332520372,35.2,3.87
237_114,11.266666666666666,6.448242332520372,33.8,3.0
237_114,8.727272727272727,6.448242332520372,24.0,2.75
237_114,9.031249999999998,6.448242332520372,28.9,3.2
237_114,8.853046594982079,6.448242332520372,24.7,2.79
237_114,9.323529411764707,6.448242332520372,31.7,3.4
237_114,8.942598187311178,6.448242332520372,29.6,3.31
237_125,7.943661971830986,6.13794190515434,28.2,3.55
237_125,7.964824120603015,6.13794190515434,31.7,3.98
237_125,8.092909535452323,6.13794190515434,33.1,4.09
237_13,7.007672634271099,4.944616863229112,54.8,7.82
237_13,7.418181818181818,4.944616863229112,40.8,5.5
237_13,6.895833333333334,4.944616863229112,33.1,4.8
237_13,8.58,4.944616863229112,42.9,5.0
237_13,7.693602693602694,4.944616863229112,45.7,5.94
237_13,6.48695652173913,4.944616863229112,37.3,5.75
237_13,7.235543018335684,4.944616863229112,51.3,7.09
237_13,6.72158154859967,4.944616863229112,40.8,6.07
237_132,4.959770114942529,3.9325027389135383,86.3,17.4
237_132,4.851004851004851,3.9325027389135383,70.0,14.43
237_132,4.824259131633356,3.9325027389135383,70.0,14.51
237_132,4.964539007092199,3.9325027389135383,70.0,14.1
237_132,5.1020408163265305,3.9325027389135383,70.0,13.72
237_132,4.884856943475227,3.9325027389135383,70.0,14.33
237_132,5.0761421319796955,3.9325027389135383,70.0,13.79
237_132,5.364201016374929,3.9325027389135383,95.0,17.71
237_132,4.889683959451402,3.9325027389135383,82.0,16.77
237_134,6.877551020408164,4.639911935751088,67.4,9.8
237_137,9.951456310679612,6.951120919686028,20.5,2.06
237_137,9.961832061068703,6.951120919686028,26.1,2.62
237_137,11.088709677419354,6.951120919686028,27.5,2.48
237_137,10.95,6.951120919686028,21.9,2.0
237_137,11.11111111111111,6.951120919686028,17.0,1.53
237_137,9.903381642512079,6.951120919686028,20.5,2.07
237_137,10.259067357512954,6.951120919686028,19.8,1.93
237_137,10.735294117647058,6.951120919686028,21.9,2.04
237_137,9.9,6.951120919686028,19.8,2.0
237_137,9.68421052631579,6.951120919686028,18.4,1.9
237_137,10.341463414634147,6.951120919686028,21.2,2.05
237_137,9.833333333333332,6.951120919686028,17.7,1.8
237_137,10.130434782608697,6.951120919686028,23.3,2.3
237_137,9.950248756218906,6.951120919686028,20.0,2.01
237_137,10.0,6.951120919686028,17.0,1.7
237_137,11.9375,6.951120919686028,19.1,1.6
237_137,12.095238095238095,6.951120919686028,25.4,2.1
237_137,10.609756097560977,6.951120919686028,26.1,2.46
237_137,10.0,6.951120919686028,20.5,2.05
237_137,10.19900497512438,6.951120919686028,20.5,2.01
237_137,10.116279069767442,6.951120919686028,26.1,2.58
237_137,10.0,6.951120919686028,14.9,1.49
237_138,7.954545454545454,4.423335926689476,70.0,8.8
237_138,6.470588235294118,4.423335926689476,66.0,10.2
237_138,5.509803921568628,4.423335926689476,56.2,10.2
237_138,5.892857142857142,4.423335926689476,42.9,7.28
237_138,5.83625730994152,4.423335926689476,49.9,8.55
237_138,6.804733727810651,4.423335926689476,34.5,5.07
237_138,5.6867779204107824,4.423335926689476,44.3,7.79
237_138,5.871886120996441,4.423335926689476,66.0,11.24
237_138,5.702702702702703,4.423335926689476,42.2,7.4
237_138,6.562962962962962,4.423335926689476,44.3,6.75
237_138,5.685714285714286,4.423335926689476,59.7,10.5
237_138,6.028571428571429,4.423335926689476,42.2,7.0
237_138,6.451612903225806,4.423335926689476,66.0,10.23
237_138,6.11365719523373,4.423335926689476,66.7,10.91
237_138,5.549295774647887,4.423335926689476,39.4,7.1
237_138,6.512301013024602,4.423335926689476,45.0,6.91
237_138,6.526418786692759,4.423335926689476,66.7,10.22
237_138,5.965116279069767,4.423335926689476,51.3,8.6
237_138,6.2894736842105265,4.423335926689476,47.8,7.6
237_138,5.460526315789474,4.423335926689476,41.5,7.6
237_138,5.836909871244635,4.423335926689476,40.8,6.99
237_138,6.129985228951256,4.423335926689476,41.5,6.77
237_138,5.9969558599695585,4.423335926689476,39.4,6.57
237_138,5.584415584415584,4.423335926689476,68.8,12.32
237_138,5.898801597869507,4.423335926689476,44.3,7.51
237_143,11.10091743119266,7.993316478298992,12.1,1.09
237_143,11.409395973154362,7.993316478298992,17.0,1.49
237_143,11.202185792349727,7.993316478298992,20.5,1.83
237_143,11.27659574468085,7.993316478298992,21.2,1.88
237_143,11.709844559585493,7.993316478298992,22.6,1.93
237_143,11.24137931034483,7.993316478298992,16.3,1.45
237_143,11.304347826086957,7.993316478298992,15.6,1.38
237_143,12.142857142857144,7.993316478298992,17.0,1.4
237_143,12.325581395348838,7.993316478298992,21.2,1.72
237_143,12.0,7.993316478298992,24.0,2.0
237_143,14.553571428571427,7.993316478298992,16.3,1.12
237_143,11.040462427745666,7.993316478298992,19.1,1.73
237_143,11.18421052631579,7.993316478298992,17.0,1.52
237_143,13.043478260869565,7.993316478298992,24.0,1.84
237_143,11.104651162790699,7.993316478298992,19.1,1.72
237_143,12.072072072072071,7.993316478298992,26.8,2.22
237_143,12.0125786163522,7.993316478298992,19.1,1.59
237_143,11.347150259067357,7.993316478298992,21.9,1.93
237_143,11.142857142857144,7.993316478298992,15.6,1.4
237_143,11.499999999999998,7.993316478298992,18.4,1.6
237_143,12.377622377622378,7.993316478298992,17.7,1.43
237_143,12.781954887218044,7.993316478298992,17.0,1.33
237_143,11.040462427745666,7.993316478298992,19.1,1.73
237_143,13.492063492063492,7.993316478298992,17.0,1.26
237_143,12.692307692307692,7.993316478298992,19.8,1.56
237_143,11.863354037267081,7.993316478298992,19.1,1.61
237_143,11.095238095238095,7.993316478298992,23.3,2.1
237_143,13.28125,7.993316478298992,17.0,1.28
237_143,11.544715447154472,7.993316478298992,14.2,1.23
237_143,12.686567164179104,7.993316478298992,17.0,1.34
237_143,11.572327044025156,7.993316478298992,18.4,1.59
237_143,12.0,7.993316478298992,15.6,1.3
237_143,12.185430463576157,7.993316478298992,18.4,1.51
237_143,11.065573770491804,7.993316478298992,13.5,1.22
237_143,12.781954887218044,7.993316478298992,17.0,1.33
237_143,15.590551181102363,7.993316478298992,19.8,1.27
237_143,12.602739726027396,7.993316478298992,18.4,1.46
237_143,14.853801169590643,7.993316478298992,25.4,1.71
237_143,11.724137931034484,7.993316478298992,17.0,1.45
237_143,13.939393939393938,7.993316478298992,18.4,1.32
237_143,13.571428571428573,7.993316478298992,38.0,2.8
237_143,11.643835616438356,7.993316478298992,17.0,1.46
237_143,11.03896103896104,7.993316478298992,17.0,1.54
237_143,11.409395973154362,7.993316478298992,17.0,1.49
237_143,11.333333333333334,7.993316478298992,17.0,1.5
237_143,13.249999999999998,7.993316478298992,21.2,1.6
237_143,11.564625850340136,7.993316478298992,17.0,1.47
237_143,12.733333333333334,7.993316478298992,19.1,1.5
237_143,13.722222222222221,7.993316478298992,24.7,1.8
237_143,11.358024691358024,7.993316478298992,18.4,1.62
237_143,11.25,7.993316478298992,13.5,1.2
237_143,13.112582781456954,7.993316478298992,19.8,1.51
237_143,11.646341463414636,7.993316478298992,19.1,1.64
237_143,11.781609195402298,7.993316478298992,20.5,1.74
237_143,12.075471698113208,7.993316478298992,12.8,1.06
237_145,8.496240601503759,6.095066741136456,22.6,2.66
237_145,8.339483394833948,6.095066741136456,22.6,2.71
237_145,10.746268656716417,6.095066741136456,7.2,0.67
237_145,8.340611353711791,6.095066741136456,19.1,2.29
237_145,8.529411764705882,6.095066741136456,26.1,3.06
237_145,9.112903225806452,6.095066741136456,22.6,2.48
237_145,9.3,6.095066741136456,9.3,1.0
237_146,12.470588235294118,6.345119864978045,21.2,1.7
237_146,10.056022408963585,6.345119864978045,35.9,3.57
237_158,8.298429319371728,6.378071847394302,31.7,3.82
237_158,9.375,6.378071847394302,45.0,4.8
237_158,8.733153638814017,6.378071847394302,32.4,3.71
237_158,8.526315789473685,6.378071847394302,32.4,3.8
237_158,9.365558912386707,6.378071847394302,31.0,3.31
237_158,8.874172185430464,6.378071847394302,26.8,3.02
237_158,8.333333333333334,6.378071847394302,27.5,3.3
237_158,9.057142857142857,6.378071847394302,31.7,3.5
237_158,9.042821158690176,6.378071847394302,35.9,3.97
237_158,8.379746835443038,6.378071847394302,33.1,3.95
237_158,9.801136363636363,6.378071847394302,34.5,3.52
237_158,9.453781512605042,6.378071847394302,45.0,4.76
237_160,7.135802469135802,5.459223057500507,28.9,4.05
237_161,38.2,10.516526136244911,19.1,0.5
237_161,38.82352941176471,10.516526136244911,19.8,0.51
237_161,710.0,10.516526136244911,14.2,0.02
237_161,50.0,10.516526136244911,10.0,0.2
237_161,40.15384615384615,10.516526136244911,26.1,0.65
237_161,30.416666666666664,10.516526136244911,21.9,0.72
237_161,50.0,10.516526136244911,10.0,0.2
237_161,78.21428571428571,10.516526136244911,21.9,0.28
237_161,42.66666666666667,10.516526136244911,12.8,0.3
237_161,32.57142857142858,10.516526136244911,11.4,0.35
237_163,19.0,11.031996547132016,11.4,0.6
237_163,19.333333333333332,11.031996547132016,5.8,0.3
237_163,73.33333333333334,11.031996547132016,4.4,0.06
237_163,21.136363636363637,11.031996547132016,9.3,0.44
237_163,19.333333333333332,11.031996547132016,5.8,0.3
237_163,21.666666666666668,11.031996547132016,6.5,0.3
237_163,37.0,11.031996547132016,3.7,0.1
237_163,25.471698113207545,11.031996547132016,13.5,0.53
237_163,20.0,11.031996547132016,10.0,0.5
237_163,20.0,11.031996547132016,10.0,0.5
237_163,21.666666666666668,11.031996547132016,6.5,0.3
237_163,27.5,11.031996547132016,4.4,0.16
237_163,19.45945945945946,11.031996547132016,7.2,0.37
237_163,24.0,11.031996547132016,7.2,0.3
237_163,24.0,11.031996547132016,7.2,0.3
237_163,19.322033898305087,11.031996547132016,11.4,0.59
237_163,19.333333333333332,11.031996547132016,5.8,0.3
237_163,27.435897435897434,11.031996547132016,10.7,0.39
237_163,20.666666666666668,11.031996547132016,9.3,0.45
237_163,26.333333333333336,11.031996547132016,7.9,0.3
237_163,19.0,11.031996547132016,11.4,0.6
237_163,26.428571428571427,11.031996547132016,3.7,0.14
237_163,20.0,11.031996547132016,10.0,0.5
237_163,19.655172413793107,11.031996547132016,11.4,0.58
237_163,32.5,11.031996547132016,6.5,0.2
237_163,28.999999999999996,11.031996547132016,5.8,0.2
237_163,20.4,11.031996547132016,5.1,0.25
237_163,22.0,11.031996547132016,4.4,0.2
237_163,24.864864864864863,11.031996547132016,18.4,0.74
237_163,20.0,11.031996547132016,5.8,0.29
237_163,20.975609756097562,11.031996547132016,8.6,0.41
237_163,24.2,11.031996547132016,12.1,0.5
237_163,19.333333333333332,11.031996547132016,5.8,0.3
237_163,22.8,11.031996547132016,11.4,0.5
237_163,22.0,11.031996547132016,4.4,0.2
237_163,26.333333333333336,11.031996547132016,7.9,0.3
237_163,21.62790697674419,11.031996547132016,9.3,0.43
237_163,21.176470588235293,11.031996547132016,7.2,0.34
237_163,21.35135135135135,11.031996547132016,7.9,0.37
237_163,22.5,11.031996547132016,13.5,0.6
237_163,22.28571428571429,11.031996547132016,15.6,0.7
237_163,35.49999999999999,11.031996547132016,14.2,0.4
237_163,21.36986301369863,11.031996547132016,15.6,0.73
237_163,21.48148148148148,11.031996547132016,5.8,0.27
237_163,21.14942528735632,11.031996547132016,18.4,0.87
237_163,22.247191011235955,11.031996547132016,19.8,0.89
237_163,22.63157894736842,11.031996547132016,8.6,0.38
237_163,21.136363636363637,11.031996547132016,9.3,0.44
237_163,35.769230769230774,11.031996547132016,9.3,0.26
237_163,24.6875,11.031996547132016,7.9,0.32
237_163,21.25,11.031996547132016,5.1,0.24
237_163,28.666666666666668,11.031996547132016,8.6,0.3
237_163,19.130434782608695,11.031996547132016,4.4,0.23
237_163,26.0,11.031996547132016,15.6,0.6
237_163,19.787234042553195,11.031996547132016,9.3,0.47
237_163,25.499999999999996,11.031996547132016,5.1,0.2
237_163,30.3030303030303,11.031996547132016,10.0,0.33
237_163,20.833333333333336,11.031996547132016,10.0,0.48
237_163,44.0,11.031996547132016,4.4,0.1
237_163,19.11764705882353,11.031996547132016,6.5,0.34
237_163,20.444444444444443,11.031996547132016,18.4,0.9
237_163,28.157894736842103,11.031996547132016,10.7,0.38
237_163,26.122448979591837,11.031996547132016,12.8,0.49
237_163,23.777777777777775,11.031996547132016,10.7,0.45
237_163,19.5,11.031996547132016,15.6,0.8
237_163,19.0,11.031996547132016,11.4,0.6
237_163,21.666666666666668,11.031996547132016,6.5,0.3
237_163,24.827586206896555,11.031996547132016,7.2,0.29
237_163,19.18918918918919,11.031996547132016,14.2,0.74
237_163,24.75,11.031996547132016,19.8,0.8
237_163,27.500000000000004,11.031996547132016,19.8,0.72
237_163,46.5,11.031996547132016,9.3,0.2
237_163,21.666666666666668,11.031996547132016,6.5,0.3
237_163,19.629629629629626,11.031996547132016,21.2,1.08
237_163,19.75,11.031996547132016,7.9,0.4
237_163,48.18181818181818,11.031996547132016,26.5,0.55
237_163,27.24137931034483,11.031996547132016,7.9,0.29
237_163,20.166666666666668,11.031996547132016,12.1,0.6
237_163,19.692307692307693,11.031996547132016,12.8,0.65
237_163,20.217391304347828,11.031996547132016,9.3,0.46
237_163,21.28571428571429,11.031996547132016,14.9,0.7
237_163,22.79569892473118,11.031996547132016,21.2,0.93
237_163,18.933333333333334,11.031996547132016,14.2,0.75
237_163,20.357142857142854,11.031996547132016,11.4,0.56
237_163,24.615384615384617,11.031996547132016,12.8,0.52
237_163,20.390625,11.031996547132016,26.1,1.28
237_179,7.18905472636816,5.346768018715689,28.9,4.02
237_179,6.86842105263158,5.346768018715689,26.1,3.8
237_179,7.766990291262136,5.346768018715689,24.0,3.09
237_186,12.167487684729064,8.114047695228942,24.7,2.03
237_186,15.762711864406782,8.114047695228942,9.3,0.59
237_186,13.294117647058824,8.114047695228942,22.6,1.7
237_186,12.730923694779115,8.114047695228942,31.7,2.49
