route_id,fare_per_min,avg_fare_per_min,trip_duration_minutes
249_170,1.637755102,1.053670843,6.533333333
249_170,1.493023256,1.053670843,7.166666667
249_170,1.52284264,1.053670843,6.566666667
249_170,1.5,1.053670843,6.666666667
249_170,1.395,1.053670843,6.666666667
249_170,1.507042254,1.053670843,7.1
249_170,1.5,1.053670843,8.066666667
249_170,1.522012579,1.053670843,7.95
249_170,1.420353982,1.053670843,7.533333333
249_170,1.404255319,1.053670843,8.616666667
249_170,1.401639344,1.053670843,8.133333333
249_170,1.401639344,1.053670843,8.133333333
249_170,1.613207547,1.053670843,7.066666667
249_170,1.470967742,1.053670843,7.75
249_170,1.657458564,1.053670843,6.033333333
249_170,1.485981308,1.053670843,14.26666667
249_170,1.625316456,1.053670843,6.583333333
249_170,1.534526854,1.053670843,6.516666667
249_170,1.5,1.053670843,9
249_170,1.493449782,1.053670843,7.633333333
249_170,1.569682152,1.053670843,6.816666667
249_170,1.496259352,1.053670843,6.683333333
249_170,1.469107551,1.053670843,7.283333333
249_170,1.657458564,1.053670843,6.033333333
249_170,1.628571429,1.053670843,7
249_170,1.463709677,1.053670843,8.266666667
249_179,1.986547085,1.23822952,22.3
249_179,1.820273185,1.23822952,23.18333333
249_181,1.507972665,1.143574823,21.95
249_181,1.550351288,1.143574823,21.35
249_181,1.56200145,1.143574823,22.98333333
249_181,1.524416136,1.143574823,23.55
249_181,1.493635078,1.143574823,23.56666667
249_224,1.357894737,1.033352342,6.333333333
249_224,1.3375,1.033352342,8
249_224,1.354368932,1.033352342,6.866666667
249_224,1.382488479,1.033352342,7.233333333
249_224,1.603650587,1.033352342,12.78333333
249_224,1.30875576,1.033352342,10.85
249_224,1.464566929,1.033352342,6.35
249_224,1.401746725,1.033352342,7.633333333
249_224,1.362776025,1.033352342,5.283333333
249_224,1.342776204,1.033352342,5.883333333
249_224,1.445595855,1.033352342,6.433333333
249_224,1.419593346,1.033352342,9.016666667
249_225,1.413523132,1.092048276,23.41666667
249_226,1.68186227,1.196959878,17.18333333
249_226,1.794273595,1.196959878,15.71666667
249_228,2.115311909,1.342865831,17.63333333
249_229,1.366423358,1.062380488,11.41666667
249_229,1.616842105,1.062380488,7.916666667
249_229,1.434017595,1.062380488,11.36666667
249_229,1.394932936,1.062380488,11.18333333
249_229,1.49044586,1.062380488,10.46666667
249_229,1.378378378,1.062380488,12.33333333
249_229,2.081632653,1.062380488,2.45
249_229,1.405405405,1.062380488,11.1
249_229,1.391752577,1.062380488,9.7
249_229,1.42,1.062380488,10
249_229,1.434991974,1.062380488,10.38333333
249_229,1.399014778,1.062380488,10.15
249_229,1.388235294,1.062380488,12.75
249_229,1.489447236,1.062380488,16.58333333
249_230,2.263157895,1.07190619,3.8
249_230,3.631961259,1.07190619,6.883333333
249_230,1.978723404,1.07190619,4.7
249_230,2.225352113,1.07190619,3.55
249_230,10.55276382,1.07190619,6.633333333
249_230,2.222222222,1.07190619,4.5
249_232,1.331950207,1.024232863,8.033333333
249_232,1.334732424,1.024232863,15.88333333
249_232,1.347985348,1.024232863,13.65
249_232,1.278169014,1.024232863,9.466666667
249_232,1.346938776,1.024232863,8.983333333
249_232,1.32815534,1.024232863,8.583333333
249_232,1.357009346,1.024232863,8.916666667
249_232,1.356449376,1.024232863,12.01666667
249_232,1.392624729,1.024232863,7.683333333
249_232,1.384615385,1.024232863,14.3
249_232,1.277870216,1.024232863,10.01666667
249_238,1.610993658,1.195232029,15.76666667
249_238,1.694117647,1.195232029,14.16666667
249_238,1.595263724,1.195232029,15.48333333
249_238,1.680327869,1.195232029,12.2
249_238,1.745318352,1.195232029,13.35
249_238,1.640816327,1.195232029,16.33333333
249_238,1.606621227,1.195232029,17.11666667
249_238,1.78125,1.195232029,13.86666667
249_239,1.61852861,1.142450333,12.23333333
249_239,1.725903614,1.142450333,11.06666667
249_239,1.550561798,1.142450333,11.86666667
249_239,1.479069767,1.142450333,14.33333333
249_239,1.694214876,1.142450333,12.1
249_239,1.497797357,1.142450333,11.35
249_239,1.514978602,1.142450333,11.68333333
249_239,1.616580311,1.142450333,9.65
249_239,1.482535576,1.142450333,12.88333333
249_239,1.551357733,1.142450333,14.11666667
249_239,1.672727273,1.142450333,11
249_239,1.502304147,1.142450333,10.85
249_239,1.483870968,1.142450333,12.4
249_243,2.592592593,1.580220616,27
249_246,1.729927007,1.205011907,4.566666667
249_246,1.674418605,1.205011907,4.3
249_246,1.983263598,1.205011907,3.983333333
249_246,1.690140845,1.205011907,5.916666667
249_246,1.710144928,1.205011907,10.35
249_246,1.848341232,1.205011907,3.516666667
249_246,2.202531646,1.205011907,2.633333333
249_246,1.674418605,1.205011907,4.3
249_246,1.988571429,1.205011907,2.916666667
249_246,1.721179625,1.205011907,6.216666667
249_246,1.78041543,1.205011907,5.616666667
249_246,2.012598425,1.205011907,31.75
249_246,1.741071429,1.205011907,3.733333333
249_246,1.829787234,1.205011907,4.7
249_246,1.954751131,1.205011907,3.683333333
249_246,1.808219178,1.205011907,2.433333333
249_246,1.810650888,1.205011907,2.816666667
249_246,1.731543624,1.205011907,4.966666667
249_246,1.702970297,1.205011907,5.05
249_246,1.893203883,1.205011907,3.433333333
249_246,5.454545455,1.205011907,0.55
249_246,1.729927007,1.205011907,4.566666667
249_246,1.68627451,1.205011907,5.1
249_246,1.949044586,1.205011907,2.616666667
249_246,1.743243243,1.205011907,4.933333333
249_246,1.72755418,1.205011907,5.383333333
249_246,1.685800604,1.205011907,5.516666667
249_246,2.148148148,1.205011907,2.7
249_249,525,8.528026852,0.133333333
249_249,247.0588235,8.528026852,0.283333333
249_249,840,8.528026852,0.083333333
249_249,626.625,8.528026852,0.133333333
249_249,251.3513514,8.528026852,0.616666667
249_249,850,8.528026852,0.1
249_249,230,8.528026852,0.1
249_249,300,8.528026852,0.233333333
249_249,350,8.528026852,0.2
249_249,420,8.528026852,0.166666667
249_249,489,8.528026852,0.166666667
249_249,333.3333333,8.528026852,0.15
249_249,700,8.528026852,0.1
249_249,323.0769231,8.528026852,0.216666667
249_249,840,8.528026852,0.083333333
249_25,1.433766234,1.091767209,12.83333333
249_25,1.452322738,1.091767209,13.63333333
249_25,1.434782609,1.091767209,13.8
249_261,1.530201342,1.128550182,7.45
249_261,1.565217391,1.128550182,7.283333333
249_261,1.51565762,1.128550182,7.983333333
249_261,1.524940618,1.128550182,7.016666667
249_261,1.484662577,1.128550182,8.15
249_261,1.472295515,1.128550182,6.316666667
249_261,1.526501767,1.128550182,4.716666667
249_261,1.617250674,1.128550182,6.183333333
249_261,1.474201474,1.128550182,6.783333333
249_261,1.760252366,1.128550182,5.283333333
249_261,1.547511312,1.128550182,7.366666667
249_261,1.526785714,1.128550182,7.466666667
249_262,3.652173913,1.118238948,19.16666667
249_263,1.550660793,1.112054115,22.7
249_263,1.766643789,1.112054115,24.28333333
249_263,1.541033435,1.112054115,21.93333333
249_263,1.588235294,1.112054115,12.46666667
249_263,1.503937008,1.112054115,12.7
249_263,1.468085106,1.112054115,12.53333333
249_263,1.491486947,1.112054115,14.68333333
249_263,1.610441767,1.112054115,24.9
249_263,1.565217391,1.112054115,12.65
249_263,1.471116816,1.112054115,12.98333333
249_33,1.732970027,1.092129835,12.23333333
249_33,1.456162643,1.092129835,13.11666667
249_33,1.807228916,1.092129835,13.83333333
249_33,1.465517241,1.092129835,11.6
249_33,1.483240223,1.092129835,11.93333333
249_37,1.588235294,1.092928571,20.4
249_40,1.508896797,1.185977393,14.05
249_40,1.568019093,1.185977393,13.96666667
249_41,1.740164684,1.255602461,18.21666667
249_41,1.666204986,1.255602461,24.06666667
249_43,1.404945904,1.021333061,21.56666667
249_43,1.603960396,1.021333061,8.416666667
249_43,1.392771084,1.021333061,20.75
249_43,1.425655977,1.021333061,11.43333333
249_43,1.451612903,1.021333061,9.3
249_43,1.502369668,1.021333061,21.1
249_43,1.399209486,1.021333061,12.65
249_45,1.49132948,1.052514753,5.766666667
249_45,1.570909091,1.052514753,4.583333333
249_45,1.419847328,1.052514753,6.55
249_45,1.411764706,1.052514753,7.083333333
249_45,1.526627219,1.052514753,5.633333333
249_49,1.443609023,1.098395282,24.38333333
249_61,1.357729649,1.090780799,22.31666667
249_65,1.539473684,1.137091993,10.13333333
249_7,1.76692254,1.220564891,23.88333333
249_7,1.853131749,1.220564891,23.15
249_7,1.72479564,1.220564891,24.46666667
249_7,1.694300518,1.220564891,25.73333333
249_7,1.892714171,1.220564891,20.81666667
249_7,1.965976331,1.220564891,22.53333333
249_74,1.845811712,1.293832464,22.48333333
249_74,1.820580475,1.293832464,18.95
249_89,1.884032114,1.360214123,18.68333333
249_90,100,1.573764276,0.95
249_90,10.86956522,1.573764276,2.3
249_90,37.2972973,1.573764276,0.616666667
24_100,1.493775934,1.136507256,16.06666667
24_137,1.465364121,1.037678857,18.76666667
24_140,1.446676971,1.010779651,10.78333333
24_140,1.389645777,1.010779651,12.23333333
24_151,381.8181818,3.441115354,0.183333333
24_161,1.521912351,1.100022898,12.55
24_161,1.470039947,1.100022898,12.51666667
24_163,1.345646438,1.054593657,12.63333333
24_163,1.306017926,1.054593657,13.01666667
24_163,1.525965379,1.054593657,12.51666667
24_237,1.342657343,1.079458198,9.533333333
24_237,1.569230769,1.079458198,10.83333333
24_237,1.683304647,1.079458198,9.683333333
24_237,1.346385542,1.079458198,11.06666667
24_24,840,27.17171911,0.083333333
24_24,324,27.17171911,0.25
24_263,1.50660793,1.116873307,7.566666667
24_42,1.511335013,1.100291482,6.616666667
24_42,1.369811321,1.100291482,8.833333333
24_48,1.685294118,1.237618955,11.33333333
24_48,1.685714286,1.237618955,10.5
24_68,2.404371585,1.347649344,18.3
254_254,3.829787234,1.803625706,0.783333333
255_112,1.854545455,1.307202749,2.75
255_144,1.710467706,1.107464732,7.483333333
255_181,2.193771626,1.261521969,14.45
255_249,1.535920727,1.09980271,20.18333333
255_255,450,24.80553919,0.166666667
255_256,9.071274298,1.547416724,7.716666667
255_66,1.875751503,1.30803224,8.316666667
255_97,1.874213836,1.225988225,7.95
256_256,369.2307692,23.15055992,0.216666667
256_256,190,23.15055992,0.2
256_80,150,9.963584174,0.233333333
25_25,200,8.552096162,0.35
25_40,1.612716763,1.219882358,5.766666667
25_65,143.25,10.98142627,0.133333333
25_97,1.93220339,1.277573275,7.866666667
260_132,3.668306395,1.908625424,23.71666667
260_223,235.7142857,41.56574301,0.233333333
260_226,1.891304348,1.331352892,3.066666667
260_226,2.011560694,1.331352892,2.883333333
260_83,2.372093023,1.381572455,2.15
261_1,3.977900552,2.300302331,30.16666667
261_1,3.923490735,2.300302331,27.88333333
261_1,3.492466297,2.300302331,21.01666667
261_1,3.655714286,2.300302331,23.33333333
261_100,1.332425068,1.005559211,12.23333333
261_100,1.466850829,1.005559211,12.06666667
261_100,1.391367959,1.005559211,22.78333333
261_100,1.527075812,1.005559211,18.46666667
261_100,1.468879668,1.005559211,12.05
261_100,1.381422925,1.005559211,16.86666667
261_100,1.38122449,1.005559211,20.41666667
261_100,1.380243572,1.005559211,12.31666667
261_114,1.532967033,1.093652678,6.066666667
261_114,1.622641509,1.093652678,5.3
261_114,1.511811024,1.093652678,8.466666667
261_114,1.465753425,1.093652678,7.3
261_114,1.412658228,1.093652678,6.583333333
261_114,1.530612245,1.093652678,6.533333333
261_125,1.657342657,1.198097554,4.766666667
261_125,1.880952381,1.198097554,4.2
261_137,1.918248175,1.331308163,11.41666667
261_137,2.148969889,1.331308163,10.51666667
261_138,2.863320463,1.686058438,21.58333333
261_138,2.714494876,1.686058438,22.76666667
261_138,3.027250206,1.686058438,20.18333333
261_138,2.762589928,1.686058438,30.11666667
261_138,2.601851852,1.686058438,21.6
261_14,2.348484848,1.771761323,13.2
261_144,1.368983957,1.01280256,9.35
261_144,1.369863014,1.01280256,7.3
261_144,1.330357143,1.01280256,11.2
261_144,1.359840954,1.01280256,8.383333333
261_144,1.441340782,1.01280256,5.966666667
261_144,1.398058252,1.01280256,5.15
261_158,1.803370787,1.213622895,5.933333333
261_158,2.04778157,1.213622895,4.883333333
261_158,1.754716981,1.213622895,5.3
261_158,1.664516129,1.213622895,5.166666667
261_158,1.68627451,1.213622895,5.1
261_158,1.616842105,1.213622895,7.916666667
261_161,1.585903084,1.109702492,15.13333333
261_161,1.601593625,1.109702492,16.73333333
261_161,1.613365155,1.109702492,20.95
261_161,1.608849558,1.109702492,18.83333333
261_161,1.758007117,1.109702492,14.05
261_161,1.673590504,1.109702492,16.85
261_161,1.653958944,1.109702492,17.05
261_161,1.577922078,1.109702492,20.53333333
261_161,1.684782609,1.109702492,18.4
261_161,1.667605634,1.109702492,17.75
261_161,1.791907514,1.109702492,17.3
261_161,1.575418994,1.109702492,17.9
261_161,1.608695652,1.109702492,18.4
261_162,1.912350598,1.329656611,12.55
261_162,1.914153132,1.329656611,14.36666667
261_162,2.082446809,1.329656611,12.53333333
261_162,1.912009512,1.329656611,14.01666667
261_162,2.36084453,1.329656611,8.683333333
261_163,1.586206897,1.078281602,21.75
261_163,1.505084746,1.078281602,19.66666667
261_163,1.55801105,1.078281602,18.1
261_163,1.686456401,1.078281602,17.96666667
261_163,1.714285714,1.078281602,18.9
261_163,1.672977625,1.078281602,19.36666667
261_163,1.600352113,1.078281602,18.93333333
261_163,1.492935636,1.078281602,21.23333333
261_163,1.581047382,1.078281602,20.05
261_166,1.725961538,1.163188989,20.8
261_230,1.488943489,1.030216477,20.35
261_230,1.36643026,1.030216477,21.15
261_230,1.36969697,1.030216477,16.5
261_230,1.580071174,1.030216477,18.73333333
261_230,1.388059701,1.030216477,22.33333333
261_230,1.52006689,1.030216477,19.93333333
261_230,1.403314917,1.030216477,18.1
261_230,1.432485323,1.030216477,25.55
261_230,1.402714932,1.030216477,22.1
261_230,1.363636364,1.030216477,25.3
261_230,1.385245902,1.030216477,24.4
261_230,1.488817891,1.030216477,15.65
261_230,1.544072948,1.030216477,16.45
261_230,1.555166375,1.030216477,19.03333333
261_230,1.362139918,1.030216477,24.3
261_230,1.35046729,1.030216477,21.4
261_230,1.357210179,1.030216477,17.68333333
261_230,1.426856714,1.030216477,22.21666667
261_230,1.413972888,1.030216477,15.98333333
261_230,1.38122449,1.030216477,20.41666667
261_230,1.439698492,1.030216477,13.26666667
261_230,1.620382166,1.030216477,13.08333333
261_230,1.502222222,1.030216477,22.5
261_230,1.579734219,1.030216477,20.06666667
261_231,84.82758621,1.537566338,0.966666667
261_231,10.58823529,1.537566338,0.283333333
261_231,15.25,1.537566338,1.6
261_233,2.53968254,1.423948759,9.45
261_233,2.161184211,1.423948759,10.13333333
261_233,2.101818182,1.423948759,13.75
261_234,1.45646438,1.093877575,12.63333333
261_234,1.504322767,1.093877575,17.35
261_234,1.461928934,1.093877575,16.41666667
261_234,1.533998187,1.093877575,18.38333333
261_234,1.548387097,1.093877575,8.266666667
261_234,1.813953488,1.093877575,8.6
261_234,1.431095406,1.093877575,9.433333333
261_234,1.576719577,1.093877575,9.45
261_244,1.942641509,1.368793171,22.08333333
261_246,1.765517241,1.188204459,7.25
261_246,2.114143921,1.188204459,6.716666667
261_246,1.680395387,1.188204459,10.11666667
261_246,1.701818182,1.188204459,9.166666667
261_249,1.474088292,1.139631327,8.683333333
261_249,1.645833333,1.139631327,4.8
261_249,1.486111111,1.139631327,7.2
261_249,1.535714286,1.139631327,5.6
261_249,1.554098361,1.139631327,5.083333333
261_249,1.690140845,1.139631327,5.916666667
261_249,1.472477064,1.139631327,7.266666667
261_249,1.570680628,1.139631327,6.366666667
261_249,1.484042553,1.139631327,6.266666667
261_33,1.52238806,1.118216323,11.16666667
261_33,1.686206897,1.118216323,9.666666667
261_45,1.323076923,1.059837747,6.5
261_45,1.30964467,1.059837747,6.566666667
261_45,1.301204819,1.059837747,5.533333333
261_45,1.297297297,1.059837747,5.55
261_45,1.338983051,1.059837747,5.9
261_45,1.344360902,1.059837747,11.08333333
261_48,1.378803778,1.054187745,15.88333333
261_48,1.605042017,1.054187745,11.9
261_48,1.387755102,1.054187745,12.25
261_48,1.784102061,1.054187745,16.98333333
261_48,1.375,1.054187745,14.4
261_48,1.457142857,1.054187745,11.66666667
261_48,1.396386823,1.054187745,15.68333333
261_48,1.373111782,1.054187745,22.06666667
261_48,1.470520231,1.054187745,14.41666667
261_48,1.49817296,1.054187745,13.68333333
261_48,1.399361022,1.054187745,15.65
261_48,1.578163772,1.054187745,13.43333333
261_61,1.827213823,1.13153981,15.43333333
261_66,2.057971014,1.124066523,6.9
261_66,1.694915254,1.124066523,5.9
261_68,1.508910891,1.112840281,16.83333333
261_68,1.5,1.112840281,8.533333333
261_68,1.531190926,1.112840281,8.816666667
261_68,1.509355509,1.112840281,8.016666667
261_68,1.572413793,1.112840281,7.25
261_68,1.5,1.112840281,9.933333333
261_68,1.649241147,1.112840281,9.883333333
261_68,1.633064516,1.112840281,8.266666667
261_68,1.573770492,1.112840281,8.133333333
261_68,1.47734139,1.112840281,11.03333333
261_68,1.473988439,1.112840281,11.53333333
261_68,1.646258503,1.112840281,7.35
261_68,1.482587065,1.112840281,10.05
261_79,1.88252149,1.177701719,11.63333333
261_79,1.932546374,1.177701719,9.883333333
261_79,3.592814371,1.177701719,19.48333333
261_87,518.3333333,4.230048185,0.15
261_90,1.475113122,1.103628938,11.05
261_90,1.415340087,1.103628938,11.51666667
261_90,1.520995334,1.103628938,10.71666667
261_90,1.5,1.103628938,11.8
261_97,1.361045131,1.027690767,14.03333333
262_114,1.923076923,1.31915478,14.3
262_13,2.58974359,1.822149716,11.7
262_132,3.155522164,1.820159306,22.18333333
262_132,3.101920236,1.820159306,22.56666667
262_132,3.088235294,1.820159306,22.66666667
262_132,3.362690152,1.820159306,20.81666667
262_132,3.090507726,1.820159306,22.65
262_132,3.113417346,1.820159306,22.48333333
262_132,3.213465953,1.820159306,21.78333333
262_132,3.392568659,1.820159306,20.63333333
262_138,3.240418118,2.028097046,9.566666667
262_140,788.5714286,1.854682696,0.116666667
262_141,3.171428571,1.308318975,1.166666667
262_141,18.60465116,1.308318975,4.3
262_141,2.448,1.308318975,2.083333333
262_141,3.219512195,1.308318975,1.366666667
262_141,3.105882353,1.308318975,1.416666667
262_141,2.468571429,1.308318975,2.916666667
262_142,1.32137031,1.059357741,10.21666667
262_142,1.323017408,1.059357741,8.616666667
262_142,1.334328358,1.059357741,11.16666667
262_142,1.354545455,1.059357741,11
262_142,1.465753425,1.059357741,7.3
262_142,1.299418605,1.059357741,11.46666667
262_142,1.369811321,1.059357741,8.833333333
262_142,1.403453689,1.059357741,10.61666667
262_142,1.393075356,1.059357741,8.183333333
262_142,1.298747764,1.059357741,9.316666667
262_142,1.337016575,1.059357741,9.05
262_142,1.312762973,1.059357741,11.88333333
262_142,1.383900929,1.059357741,10.76666667
262_142,1.452229299,1.059357741,7.85
262_142,1.366548043,1.059357741,9.366666667
262_142,1.325779037,1.059357741,11.76666667
262_142,1.303411131,1.059357741,9.283333333
262_142,1.32642487,1.059357741,9.65
262_142,1.371980676,1.059357741,10.35
262_142,1.378815081,1.059357741,9.283333333
262_143,1.27532097,1.030257875,11.68333333
262_143,1.287482806,1.030257875,12.11666667
262_143,1.291139241,1.030257875,13.16666667
262_143,1.273381295,1.030257875,13.9
262_148,2.089368259,1.521694397,10.81666667
262_151,1.315068493,1.074495791,9.733333333
262_151,1.318275154,1.074495791,8.116666667
262_151,1.315789474,1.074495791,7.6
262_162,1.875968992,1.207243766,6.45
262_162,2.006688963,1.207243766,4.983333333
262_162,2.197183099,1.207243766,7.1
262_162,1.68043088,1.207243766,9.283333333
262_162,1.762711864,1.207243766,8.85
262_162,1.698113208,1.207243766,7.95
262_162,2.199356913,1.207243766,5.183333333
262_162,1.757869249,1.207243766,6.883333333
262_162,1.846153846,1.207243766,6.933333333
262_162,1.733634312,1.207243766,7.383333333
262_162,1.71,1.207243766,6.666666667
262_162,1.710467706,1.207243766,7.483333333
262_162,1.714285714,1.207243766,9.916666667
262_162,1.994505495,1.207243766,6.066666667
262_162,2.079027356,1.207243766,5.483333333
262_162,1.828571429,1.207243766,7
262_162,1.775,1.207243766,8
262_162,1.91641791,1.207243766,5.583333333
262_162,1.879518072,1.207243766,8.3
262_162,1.745192308,1.207243766,6.933333333
262_162,1.811320755,1.207243766,7.066666667
262_162,1.680589681,1.207243766,6.783333333
262_162,1.698412698,1.207243766,6.3
262_162,1.955801105,1.207243766,9.05
262_162,1.991091314,1.207243766,7.483333333
262_162,1.721973094,1.207243766,7.433333333
262_162,1.693836978,1.207243766,8.383333333
262_162,2.083333333,1.207243766,4.8
262_162,1.848156182,1.207243766,7.683333333
262_162,1.809716599,1.207243766,8.233333333
262_162,1.714285714,1.207243766,7.466666667
262_162,1.789674952,1.207243766,8.716666667
262_162,1.766423358,1.207243766,6.85
262_162,1.698113208,1.207243766,7.95
262_162,1.749360614,1.207243766,6.516666667
262_164,1.666098807,1.154506016,9.783333333
262_164,1.726829268,1.154506016,10.25
262_164,1.625,1.154506016,9.6
262_164,1.592833876,1.154506016,10.23333333
262_164,1.557065217,1.154506016,12.26666667
262_168,2.581395349,1.504990638,1.433333333
262_186,1.481927711,1.114077759,13.83333333
262_186,1.530040053,1.114077759,12.48333333
262_186,1.507352941,1.114077759,13.6
262_186,1.722689076,1.114077759,11.9
262_186,1.463601533,1.114077759,13.05
262_186,1.481879195,1.114077759,12.41666667
262_186,1.575667656,1.114077759,11.23333333
262_186,1.544474394,1.114077759,12.36666667
262_186,1.691489362,1.114077759,12.53333333
262_186,1.641833811,1.114077759,11.63333333
262_186,1.47761194,1.114077759,13.4
262_194,8.450704225,2.126178146,8.283333333
262_211,1.730994152,1.275833332,17.1
262_223,2.475,1.40038455,8
262_224,2.520618557,1.467450795,6.466666667
262_224,2.503401361,1.467450795,7.35
262_229,3.035294118,1.348355175,2.833333333
262_229,2.264150943,1.348355175,4.416666667
262_229,2.007194245,1.348355175,4.633333333
262_229,2.804347826,1.348355175,3.066666667
262_229,2.496350365,1.348355175,4.566666667
262_229,2.043956044,1.348355175,4.55
262_229,2.029090909,1.348355175,4.583333333
262_229,2.048,1.348355175,6.25
262_229,2.007194245,1.348355175,4.633333333
262_229,2.173913043,1.348355175,4.6
262_229,2.071611253,1.348355175,6.516666667
262_229,1.993355482,1.348355175,5.016666667
262_229,2.312195122,1.348355175,3.416666667
262_229,2.479338843,1.348355175,4.033333333
262_229,2.612244898,1.348355175,4.9
262_229,2.135231317,1.348355175,4.683333333
262_229,1.988372093,1.348355175,5.733333333
262_229,2.029090909,1.348355175,4.583333333
262_229,2.838174274,1.348355175,4.016666667
262_229,2.027027027,1.348355175,4.933333333
262_229,2.03649635,1.348355175,4.566666667
262_229,2.013422819,1.348355175,4.966666667
262_229,2.104347826,1.348355175,5.75
262_229,2.025641026,1.348355175,3.9
262_229,1.993355482,1.348355175,5.016666667
262_229,2.038095238,1.348355175,5.25
262_229,2.547945205,1.348355175,3.65
262_229,2.095890411,1.348355175,2.433333333
262_229,2.02173913,1.348355175,4.6
262_229,1.978723404,1.348355175,4.7
262_229,2.040816327,1.348355175,4.9
262_229,2.027932961,1.348355175,5.966666667
262_229,2.02173913,1.348355175,4.6
262_229,2.085365854,1.348355175,5.466666667
262_229,2.006688963,1.348355175,4.983333333
262_229,2.060869565,1.348355175,3.833333333
262_229,2.015625,1.348355175,4.266666667
262_229,2.120141343,1.348355175,4.716666667
262_231,2.784073507,1.61825741,10.88333333
262_231,2.460966543,1.61825741,13.45
262_231,2.427872861,1.61825741,13.63333333
262_234,1.709352518,1.227709639,11.58333333
262_234,1.642512077,1.227709639,10.35
262_234,1.656069364,1.227709639,11.53333333
262_234,1.671755725,1.227709639,13.1
262_234,1.649068323,1.227709639,10.73333333
262_234,1.67781155,1.227709639,10.96666667
262_234,1.653679654,1.227709639,11.55
262_234,1.626598465,1.227709639,13.03333333
262_234,1.655844156,1.227709639,10.26666667
262_234,1.632478632,1.227709639,11.7
262_234,1.78401122,1.227709639,11.88333333
262_237,1.577981651,1.110630502,5.45
262_237,1.601351351,1.110630502,4.933333333
262_237,1.46440678,1.110630502,4.916666667
262_237,1.47440273,1.110630502,4.883333333
262_237,1.548387097,1.110630502,4.65
262_237,1.672131148,1.110630502,3.05
262_237,1.660714286,1.110630502,5.6
262_237,1.490566038,1.110630502,5.3
262_237,1.785467128,1.110630502,4.816666667
262_237,1.553571429,1.110630502,3.733333333
262_237,1.567567568,1.110630502,3.7
262_237,1.606779661,1.110630502,4.916666667
262_237,1.58,1.110630502,5
262_237,1.621621622,1.110630502,6.166666667
262_237,1.633802817,1.110630502,3.55
262_237,1.521126761,1.110630502,4.733333333
262_237,1.480851064,1.110630502,3.916666667
262_237,1.47440273,1.110630502,4.883333333
262_237,1.50877193,1.110630502,5.7
262_237,1.558659218,1.110630502,5.966666667
262_237,1.582822086,1.110630502,5.433333333
262_237,1.51048951,1.110630502,4.766666667
262_237,1.6,1.110630502,4.5
262_237,1.46440678,1.110630502,4.916666667
262_237,1.461538462,1.110630502,7.8
262_237,1.459459459,1.110630502,4.933333333
262_237,1.474285714,1.110630502,5.833333333
262_237,1.482889734,1.110630502,4.383333333
262_237,1.558659218,1.110630502,5.966666667
262_237,1.756097561,1.110630502,4.1
262_237,1.457627119,1.110630502,5.9
262_237,1.543973941,1.110630502,5.116666667
262_237,1.710526316,1.110630502,3.8
262_237,1.592592593,1.110630502,5.4
262_237,1.710526316,1.110630502,3.8
262_237,1.511627907,1.110630502,4.3
262_237,1.466165414,1.110630502,4.433333333
262_237,1.495652174,1.110630502,5.75
262_237,1.549019608,1.110630502,5.1
262_237,1.462414579,1.110630502,7.316666667
262_237,1.45398773,1.110630502,5.433333333
262_237,1.457627119,1.110630502,5.9
262_237,1.45398773,1.110630502,5.433333333
262_237,1.482889734,1.110630502,4.383333333
262_237,1.535885167,1.110630502,6.966666667
262_237,1.462962963,1.110630502,5.4
262_237,1.542857143,1.110630502,4.666666667
262_237,1.515789474,1.110630502,4.75
262_237,1.494809689,1.110630502,4.816666667
262_237,1.488549618,1.110630502,4.366666667
262_237,1.66507177,1.110630502,3.483333333
262_237,1.454545455,1.110630502,4.95
262_237,1.56302521,1.110630502,5.95
262_237,1.472295515,1.110630502,6.316666667
262_237,1.465909091,1.110630502,5.866666667
262_237,1.504761905,1.110630502,5.25
262_237,1.642585551,1.110630502,4.383333333
262_237,1.454545455,1.110630502,4.95
262_237,1.5,1.110630502,6.666666667
262_237,1.565217391,1.110630502,4.6
262_237,1.464668094,1.110630502,7.783333333
262_237,1.458461538,1.110630502,5.416666667
262_237,1.466165414,1.110630502,4.433333333
262_237,1.494252874,1.110630502,4.35
262_246,2.089108911,1.085664034,20.2
262_246,1.613793103,1.085664034,26.58333333
262_246,1.494423792,1.085664034,17.93333333
262_246,1.551934827,1.085664034,16.36666667
262_246,1.795425667,1.085664034,26.23333333
262_249,1.832853026,1.155733944,11.56666667
262_249,1.904680851,1.155733944,19.58333333
262_261,2.460081191,1.753226516,12.31666667
262_262,600,6.809483274,0.116666667
262_262,420,6.809483274,0.166666667
262_262,323.0769231,6.809483274,0.216666667
262_262,262.5,6.809483274,0.266666667
262_262,383.0769231,6.809483274,0.216666667
262_262,700,6.809483274,0.1
262_262,420,6.809483274,0.166666667
262_262,200,6.809483274,0.35
262_263,3.1875,1.600370524,1.6
262_263,4.188679245,1.600370524,0.883333333
262_263,3.964285714,1.600370524,0.933333333
262_263,6.206896552,1.600370524,0.483333333
262_263,3.142857143,1.600370524,1.4
262_263,3.580645161,1.600370524,1.033333333
262_263,3.180722892,1.600370524,1.383333333
262_263,3.259259259,1.600370524,1.35
262_263,3.52,1.600370524,1.25
262_263,3.12244898,1.600370524,1.633333333
262_263,3.46875,1.600370524,1.066666667
